item_id,source,split,label,text,image_path,width,height,mpp,dataset_key,staging_images_dir,raw_label,cluster_l1,cluster_l2,cluster_l3,cluster_l4,cluster_l5,cluster_l6,cluster_l7,semantic_text,title,metadata,_dataset_key,_orig_item_id,_label_code,source_dataset_key,label_code,triage_category,labels,title_original,semantic_text_original,body,x,y
CRC_VAL_HE_7K::train::LYM::LYM-TCGA-YKRYDREC,CRC-VAL-HE-7K,train,Lymphocytes,"Histopathology image of Hematolymphoid tissue from the Colorectal, representing Inflammatory/Reactive Lymphocytes. Pattern: Lymphoid infiltrate. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Hematolymphoid > Colorectal > Inflammatory/Reactive > Lymphocytes > Pattern: Lymphoid infiltrate > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/LYM/LYM-TCGA-YKRYDREC.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Hematolymphoid,Colorectal,Inflammatory/Reactive,Lymphocytes,Pattern: Lymphoid infiltrate,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Hematolymphoid. Pathology state: Inflammatory/Reactive. Category: Lymphocytes. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::LYM::LYM-TCGA-YKRYDREC.,Colorectal - Lymphocytes (Inflammatory/Reactive) - LYM-TCGA-YKRYDREC,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""LYM"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/LYM/LYM-TCGA-YKRYDREC.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::LYM::LYM-TCGA-YKRYDREC""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::LYM::LYM-TCGA-YKRYDREC,LYM,CRC_VAL_HE_7K,LYM,Feature / Routine,"feature,routine,organ-colorectal,tissue-hematolymphoid,state-inflammatory-reactive,label-lymphocytes,dataset-crc-val-he-7k",Colorectal | Lymphocytes,"Histopathology image of Hematolymphoid tissue from the Colorectal, representing Inflammatory/Reactive Lymphocytes. Pattern: Lymphoid infiltrate. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Hematolymphoid. Pathology state: Inflammatory/Reactive. Category: Lymphocytes. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::LYM::LYM-TCGA-YKRYDREC.,0.0,0.0
CRC_VAL_HE_7K::train::MUC::MUC-TCGA-AGSPHCYN,CRC-VAL-HE-7K,train,Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Extracellular Substance > Colorectal > Structural > Mucus > Pattern: Extracellular mucin > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-AGSPHCYN.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Extracellular Substance,Colorectal,Structural,Mucus,Pattern: Extracellular mucin,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-AGSPHCYN.,Colorectal - Mucus (Structural) - MUC-TCGA-AGSPHCYN,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""MUC"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-AGSPHCYN.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::MUC::MUC-TCGA-AGSPHCYN""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::MUC::MUC-TCGA-AGSPHCYN,MUC,CRC_VAL_HE_7K,MUC,Feature / Routine,"feature,routine,organ-colorectal,tissue-extracellular-substance,state-structural,label-mucus,dataset-crc-val-he-7k",Colorectal | Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-AGSPHCYN.,0.0,0.0
CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CCAFPFPV,CRC-VAL-HE-7K,train,Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Extracellular Substance > Colorectal > Structural > Mucus > Pattern: Extracellular mucin > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-CCAFPFPV.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Extracellular Substance,Colorectal,Structural,Mucus,Pattern: Extracellular mucin,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CCAFPFPV.,Colorectal - Mucus (Structural) - MUC-TCGA-CCAFPFPV,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""MUC"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-CCAFPFPV.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CCAFPFPV""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CCAFPFPV,MUC,CRC_VAL_HE_7K,MUC,Feature / Routine,"feature,routine,organ-colorectal,tissue-extracellular-substance,state-structural,label-mucus,dataset-crc-val-he-7k",Colorectal | Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CCAFPFPV.,0.0,0.0
CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CKYNIIKH,CRC-VAL-HE-7K,train,Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Extracellular Substance > Colorectal > Structural > Mucus > Pattern: Extracellular mucin > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-CKYNIIKH.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Extracellular Substance,Colorectal,Structural,Mucus,Pattern: Extracellular mucin,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CKYNIIKH.,Colorectal - Mucus (Structural) - MUC-TCGA-CKYNIIKH,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""MUC"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-CKYNIIKH.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CKYNIIKH""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CKYNIIKH,MUC,CRC_VAL_HE_7K,MUC,Feature / Routine,"feature,routine,organ-colorectal,tissue-extracellular-substance,state-structural,label-mucus,dataset-crc-val-he-7k",Colorectal | Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CKYNIIKH.,0.0,0.0
CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CPNQDPWM,CRC-VAL-HE-7K,train,Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Extracellular Substance > Colorectal > Structural > Mucus > Pattern: Extracellular mucin > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-CPNQDPWM.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Extracellular Substance,Colorectal,Structural,Mucus,Pattern: Extracellular mucin,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CPNQDPWM.,Colorectal - Mucus (Structural) - MUC-TCGA-CPNQDPWM,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""MUC"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-CPNQDPWM.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CPNQDPWM""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CPNQDPWM,MUC,CRC_VAL_HE_7K,MUC,Feature / Routine,"feature,routine,organ-colorectal,tissue-extracellular-substance,state-structural,label-mucus,dataset-crc-val-he-7k",Colorectal | Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-CPNQDPWM.,0.0,0.0
CRC_VAL_HE_7K::train::MUC::MUC-TCGA-DADYCGGM,CRC-VAL-HE-7K,train,Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Extracellular Substance > Colorectal > Structural > Mucus > Pattern: Extracellular mucin > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-DADYCGGM.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Extracellular Substance,Colorectal,Structural,Mucus,Pattern: Extracellular mucin,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-DADYCGGM.,Colorectal - Mucus (Structural) - MUC-TCGA-DADYCGGM,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""MUC"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-DADYCGGM.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::MUC::MUC-TCGA-DADYCGGM""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::MUC::MUC-TCGA-DADYCGGM,MUC,CRC_VAL_HE_7K,MUC,Feature / Routine,"feature,routine,organ-colorectal,tissue-extracellular-substance,state-structural,label-mucus,dataset-crc-val-he-7k",Colorectal | Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-DADYCGGM.,0.0,0.0
CRC_VAL_HE_7K::train::MUC::MUC-TCGA-EKDIVSAY,CRC-VAL-HE-7K,train,Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Extracellular Substance > Colorectal > Structural > Mucus > Pattern: Extracellular mucin > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-EKDIVSAY.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Extracellular Substance,Colorectal,Structural,Mucus,Pattern: Extracellular mucin,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-EKDIVSAY.,Colorectal - Mucus (Structural) - MUC-TCGA-EKDIVSAY,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""MUC"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-EKDIVSAY.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::MUC::MUC-TCGA-EKDIVSAY""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::MUC::MUC-TCGA-EKDIVSAY,MUC,CRC_VAL_HE_7K,MUC,Feature / Routine,"feature,routine,organ-colorectal,tissue-extracellular-substance,state-structural,label-mucus,dataset-crc-val-he-7k",Colorectal | Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-EKDIVSAY.,0.0,0.0
CRC_VAL_HE_7K::train::MUC::MUC-TCGA-ETAEHCRH,CRC-VAL-HE-7K,train,Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Extracellular Substance > Colorectal > Structural > Mucus > Pattern: Extracellular mucin > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-ETAEHCRH.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Extracellular Substance,Colorectal,Structural,Mucus,Pattern: Extracellular mucin,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-ETAEHCRH.,Colorectal - Mucus (Structural) - MUC-TCGA-ETAEHCRH,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""MUC"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-ETAEHCRH.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::MUC::MUC-TCGA-ETAEHCRH""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::MUC::MUC-TCGA-ETAEHCRH,MUC,CRC_VAL_HE_7K,MUC,Feature / Routine,"feature,routine,organ-colorectal,tissue-extracellular-substance,state-structural,label-mucus,dataset-crc-val-he-7k",Colorectal | Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-ETAEHCRH.,0.0,0.0
CRC_VAL_HE_7K::train::MUC::MUC-TCGA-EYFNDGIE,CRC-VAL-HE-7K,train,Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Extracellular Substance > Colorectal > Structural > Mucus > Pattern: Extracellular mucin > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-EYFNDGIE.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Extracellular Substance,Colorectal,Structural,Mucus,Pattern: Extracellular mucin,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-EYFNDGIE.,Colorectal - Mucus (Structural) - MUC-TCGA-EYFNDGIE,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""MUC"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-EYFNDGIE.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::MUC::MUC-TCGA-EYFNDGIE""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::MUC::MUC-TCGA-EYFNDGIE,MUC,CRC_VAL_HE_7K,MUC,Feature / Routine,"feature,routine,organ-colorectal,tissue-extracellular-substance,state-structural,label-mucus,dataset-crc-val-he-7k",Colorectal | Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-EYFNDGIE.,0.0,0.0
CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FDQESENE,CRC-VAL-HE-7K,train,Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Extracellular Substance > Colorectal > Structural > Mucus > Pattern: Extracellular mucin > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-FDQESENE.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Extracellular Substance,Colorectal,Structural,Mucus,Pattern: Extracellular mucin,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FDQESENE.,Colorectal - Mucus (Structural) - MUC-TCGA-FDQESENE,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""MUC"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-FDQESENE.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FDQESENE""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FDQESENE,MUC,CRC_VAL_HE_7K,MUC,Feature / Routine,"feature,routine,organ-colorectal,tissue-extracellular-substance,state-structural,label-mucus,dataset-crc-val-he-7k",Colorectal | Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FDQESENE.,0.0,0.0
CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FGDMWRYW,CRC-VAL-HE-7K,train,Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Extracellular Substance > Colorectal > Structural > Mucus > Pattern: Extracellular mucin > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-FGDMWRYW.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Extracellular Substance,Colorectal,Structural,Mucus,Pattern: Extracellular mucin,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FGDMWRYW.,Colorectal - Mucus (Structural) - MUC-TCGA-FGDMWRYW,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""MUC"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-FGDMWRYW.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FGDMWRYW""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FGDMWRYW,MUC,CRC_VAL_HE_7K,MUC,Feature / Routine,"feature,routine,organ-colorectal,tissue-extracellular-substance,state-structural,label-mucus,dataset-crc-val-he-7k",Colorectal | Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FGDMWRYW.,0.0,0.0
CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FHNVMVHL,CRC-VAL-HE-7K,train,Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable. This node is organized under the ontology path: Biological Tissue > Extracellular Substance > Colorectal > Structural > Mucus > Pattern: Extracellular mucin > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-FHNVMVHL.tif,224,224,0.5,CRC_VAL_HE_7K,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images,nan,Biological Tissue,Extracellular Substance,Colorectal,Structural,Mucus,Pattern: Extracellular mucin,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FHNVMVHL.,Colorectal - Mucus (Structural) - MUC-TCGA-FHNVMVHL,"{""dataset_key"": ""CRC_VAL_HE_7K"", ""raw_label"": ""nan"", ""label"": ""MUC"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/CRC_VAL_HE_7K/images/MUC/MUC-TCGA-FHNVMVHL.tif"", ""original_item_id"": ""CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FHNVMVHL""}",CRC_VAL_HE_7K,CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FHNVMVHL,MUC,CRC_VAL_HE_7K,MUC,Feature / Routine,"feature,routine,organ-colorectal,tissue-extracellular-substance,state-structural,label-mucus,dataset-crc-val-he-7k",Colorectal | Mucus,"Histopathology image of Extracellular Substance tissue from the Colorectal, representing Structural Mucus. Pattern: Extracellular mucin. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Extracellular Substance. Pathology state: Structural. Category: Mucus. Dataset: CRC-VAL-HE-7K. Item ID: CRC_VAL_HE_7K::train::MUC::MUC-TCGA-FHNVMVHL.,0.0,0.0
