item_id,source,split,label,text,image_path,width,height,mpp,dataset_key,staging_images_dir,raw_label,cluster_l1,cluster_l2,cluster_l3,cluster_l4,cluster_l5,cluster_l6,cluster_l7,semantic_text,title,ontology_path,cluster_key,cluster_id,cluster,metadata,vec_img,vec_txt,vector,nn1,nn_dist1,nn2,nn_dist2,nn3,nn_dist3,nn4,nn_dist4,nn5,nn_dist5,nn6,nn_dist6,nn7,nn_dist7,nn8,nn_dist8,nn9,nn_dist9,nn10,nn_dist10,nn11,nn_dist11,nn12,nn_dist12,x,y,cluster_name,cluster_definition,cluster_keywords,cluster_original,cluster_xref,id,title_original,decoded_id,display_label,body,labels,tooltip_summary,nn1_item_id,nn1_dist,nn1_weight,nn2_item_id,nn2_dist,nn2_weight,nn3_item_id,nn3_dist,nn3_weight,nn4_item_id,nn4_dist,nn4_weight,nn5_item_id,nn5_dist,nn5_weight,neighbors_json,purity,entropy
  1.99755840e-02 -6.16135113e-02 -4.12617736e-02  5.15721701e-02
 -3.02904882e-02 -1.88367274e-02 -1.86401065e-02  5.61068282e-02
 -8.14348925e-03  7.55242705e-02 -6.52112588e-02 -5.55880964e-02
 -5.36391288e-02  5.31906858e-02  4.18299884e-02  3.79213430e-02
 -4.17211503e-02 -3.72141004e-02  7.47355074e-02 -1.21375531e-01
  3.72194313e-02  3.91240418e-02  7.28404941e-03  2.22794246e-02
  1.17844231e-01  5.18602179e-03  2.59001181e-02 -6.12636395e-02
  3.71788517e-02 -1.99741945e-02  4.80707288e-02  8.94690678e-03
  1.88372619e-02  3.45215797e-02 -1.03518322e-01  2.53258273e-03
 -5.93558401e-02  6.14324808e-02 -3.99830722e-04  2.13348288e-02
  1.63322855e-02  7.88673833e-02  4.99733835e-02 -6.19776221e-03
  3.21049765e-02  1.03355303e-01 -8.58158842e-02 -1.21844662e-02
 -6.30684868e-02  1.10219978e-02 -3.75133492e-02 -3.18173282e-02
 -1.05435304e-01 -2.69405376e-02 -3.35662998e-02 -4.26973961e-02
  6.14157803e-02 -2.08415091e-02  6.64447471e-02 -2.79243942e-03
 -1.58027261e-02  2.69198734e-02 -2.15050206e-02  5.33543527e-02
 -4.08781040e-03 -3.47062536e-02 -4.19784859e-02 -2.55114539e-03
  6.97146282e-02 -1.29597839e-02 -9.47553664e-03 -2.48387009e-02
 -1.37211783e-02  5.75052691e-04  7.64199160e-03  1.59376971e-02
  4.28166613e-02  3.72082181e-02  2.96741296e-02  3.08943894e-02
 -1.46267340e-01  6.19973317e-02  1.38782309e-02 -6.17148951e-02
  1.75960292e-03 -6.00560345e-02 -4.76586148e-02  1.22694877e-33
 -3.33284214e-02  1.42358625e-02 -2.69454140e-02 -5.93312643e-03
 -2.89961733e-02 -3.47506860e-03 -6.09727502e-02 -8.16349238e-02
  2.50654612e-02 -7.53371336e-04  1.68292411e-02  2.10324209e-02
 -1.22813275e-04  2.96858046e-02 -7.04047328e-04  3.96633819e-02
  1.04910955e-02  1.36206485e-02 -2.38259342e-02 -6.83335960e-02
 -5.84292822e-02  5.86653017e-02  1.84852667e-02 -4.41111289e-02
  2.45202128e-02 -2.89919227e-02 -2.20112447e-02  1.05861332e-02
  1.03306510e-01  2.65202802e-02 -4.17128839e-02  7.15849325e-02
  3.33665572e-02 -2.59460267e-02  1.55707740e-03  2.13217977e-02
  3.46510299e-02  1.82135776e-02 -3.62835228e-02  6.71327561e-02
  6.31132275e-02 -4.70904112e-02  5.03066145e-02 -3.46736945e-02
 -1.28857065e-02  3.55439186e-02  1.66683216e-02  2.46757977e-02
  2.89329924e-02 -6.67349622e-02  1.21259540e-02  4.96061072e-02
  7.72495866e-02 -1.33459181e-01 -1.75964665e-02 -4.17252742e-02
  7.10326713e-03 -2.92505194e-02  2.89712194e-02  7.81726092e-02
  6.98954165e-02 -5.20572327e-02  2.55054962e-02  1.00329801e-01
  2.42111236e-02 -7.79786259e-02 -1.38753727e-01  2.53047869e-02
 -5.30620329e-02  8.58333632e-02  1.26381302e-02  5.33229671e-02
  5.58934473e-02 -3.31500433e-02  3.78106646e-02  1.45176146e-02
 -4.44330499e-02  6.28047157e-03 -1.21685743e-01 -2.86865514e-02
 -1.69412624e-02  3.50379311e-02 -1.02961652e-01 -9.18442607e-02
  4.89035472e-02  1.10509217e-01  2.67936960e-02  4.86533195e-02
  5.52524999e-02  6.38511404e-03 -6.28609136e-02  6.17369218e-03
 -1.64238200e-01  6.19633822e-04 -6.38385713e-02 -3.15351339e-33
 -6.19484670e-02  2.97719929e-02 -1.20036714e-02  5.26957102e-02
  3.18371654e-02 -2.88894807e-04  1.66003034e-02  8.38211849e-02
  3.56972627e-02  6.89672977e-02  9.19270962e-02 -8.34546890e-03
 -6.17126077e-02 -7.34654292e-02  1.35054411e-02  4.20518667e-02
 -6.27521276e-02  1.29166450e-02 -5.68447635e-02 -8.84224754e-03
 -8.71344209e-02 -2.53768777e-03 -1.38031272e-02  1.48156006e-03
 -9.21659023e-02  4.65105101e-02 -5.39565645e-02  8.79538525e-03
 -2.24660579e-02  6.42587803e-03 -6.34023314e-03 -1.30290743e-02
 -5.58707677e-03 -8.41834396e-02  1.98821705e-02  3.15027535e-02
 -1.12355717e-01 -6.44128993e-02 -3.86202149e-03  6.15858985e-03
  5.69871888e-02 -3.74408811e-02  2.93318536e-02  3.01366523e-02
  6.10131398e-02 -5.61394691e-02 -5.24360649e-02  3.88948210e-02
  8.09624642e-02 -7.29645789e-03 -4.57645208e-02  1.49845416e-02
  4.19500582e-02  8.10249075e-02  3.47043239e-02  7.88110793e-02
 -5.39413802e-02 -4.31852508e-03  2.95108790e-03  1.38756912e-03
 -8.60071369e-03 -1.06214210e-02 -1.39664654e-02  1.20454254e-02
  7.70494491e-02 -1.01930148e-03  3.84096317e-02 -7.69828036e-02
 -6.71786889e-02  1.62054643e-01 -4.85235872e-03 -1.10777788e-01
 -1.14468904e-02  5.46616986e-02  6.19511083e-02  4.28902637e-03
  3.33850160e-02  5.79503849e-02 -5.77686839e-02 -4.90996055e-02
 -5.21014957e-03 -2.70995945e-02  8.78620669e-02 -3.26778330e-02
  2.69616712e-02  2.48179846e-02 -2.67299581e-02 -6.78697154e-02
  1.68971457e-02  2.00395174e-02  9.04430375e-02  4.48666625e-02
 -1.23089887e-01 -6.59856722e-02  2.24066395e-02 -3.09050172e-08
  1.84540935e-02 -7.64149353e-02 -3.18475859e-03 -9.54156741e-03
  1.85828935e-02 -3.56171243e-02 -7.32341502e-03 -3.63465995e-02
  5.82117066e-02  6.15528859e-02 -2.83351429e-02 -1.34228030e-02
 -3.08707058e-02 -8.78177062e-02 -4.02767733e-02 -1.39955096e-02
 -2.69940495e-03  1.09811947e-02  8.33442993e-03 -3.70475613e-02
 -1.19500555e-01 -6.41065687e-02  1.19389258e-01  1.75402238e-04
 -2.95378994e-02  2.79004090e-02 -4.47715335e-02 -1.35910725e-02
 -3.24229002e-02  2.39518676e-02  9.93232429e-02  8.62271860e-02
  6.06944747e-02 -6.54116552e-03 -2.48696841e-02  2.28333343e-02
  7.77663514e-02 -7.13814516e-03 -7.14178905e-02  9.46815498e-03
  4.48413678e-02 -7.42238462e-02  6.31567240e-02 -1.50108980e-02
 -3.49144936e-02  3.56865092e-03  5.23728132e-02  3.42314355e-02
  4.63496968e-02  1.60145946e-02 -5.85747920e-02 -3.60284261e-02
 -4.30978909e-02  4.82658073e-02 -3.48772630e-02 -9.49272439e-02
 -3.06476858e-02  5.39073013e-02  1.82755776e-02  2.08750609e-02
  9.16930363e-02  3.02261095e-02  1.96181256e-02 -3.47793214e-02]","[-1.37004955e-02 -4.29395884e-02 -6.92938343e-02 -5.74763753e-02
  8.74017272e-03  7.09960097e-03 -1.11229066e-02 -5.27543351e-02
  4.00756076e-02 -4.02977243e-02 -2.36414261e-02  7.59767890e-02
  2.72127744e-02 -6.41975105e-02 -5.39932437e-02  1.23068895e-02
  7.18018040e-02  3.45767401e-02  6.50346978e-03  1.85250666e-03
 -2.23639291e-02 -9.01099108e-03  1.21696144e-02  4.25111391e-02
  5.23600541e-03 -2.81701684e-02 -2.60898788e-02  6.62415614e-03
 -8.78129341e-03  9.88985691e-03  3.89333479e-02  9.36083961e-03
 -5.91498334e-03 -3.14594992e-02  1.27125653e-02 -8.57851841e-03
 -8.77582878e-02  6.70083985e-02  4.62837666e-02  5.12169488e-02
  5.11080399e-02  2.57177930e-02 -2.52188183e-02  3.16108316e-02
 -3.24052498e-02 -5.79866720e-03  1.36926984e-02 -1.79812405e-02
 -3.40624154e-02  9.46781039e-03 -1.67383458e-02 -3.96294594e-02
 -4.09064405e-02  1.65832452e-02  7.59030655e-02 -2.03749612e-02
  8.78965184e-02 -4.63006869e-02 -3.07303276e-02  2.57925801e-02
 -1.05454735e-02 -5.22891246e-02  2.24148785e-03 -1.88519694e-02
 -2.63174139e-02  2.63109850e-03 -7.75004271e-03 -3.03638130e-02
  2.70646363e-02 -7.97926933e-02  1.45670652e-04 -3.49412719e-03
  6.19843602e-02 -1.12179872e-02  5.30549437e-02 -5.38442545e-02
 -1.08639542e-02  7.00520631e-03 -2.58984379e-02  4.05205786e-03
 -3.20191197e-02 -4.18182136e-03 -1.86642876e-03  1.57450009e-02
 -4.71323021e-02 -2.85306182e-02 -1.05254035e-02  3.91397439e-02
  7.03521892e-02  1.07640224e-02  3.12681962e-03  3.12712975e-02
  1.39967049e-03 -3.38053703e-02  2.49160279e-04  1.91196091e-02
 -3.01524773e-02 -3.42902988e-02 -6.64593428e-02  1.16816780e-03
 -2.89976317e-02 -3.67099829e-02 -6.36939472e-03  2.62656566e-02
  8.29329155e-03 -3.97800170e-02 -6.66414667e-03 -2.46428489e-03
  4.29562889e-02  3.50323096e-02  9.95022058e-03 -1.76569000e-02
 -1.33409677e-02 -5.91667322e-03  6.06728531e-02  4.06354442e-02
 -2.58576442e-02  1.70658175e-02 -2.33708764e-03  5.99905327e-02
  7.78896175e-03 -9.93308611e-03 -3.67365927e-02 -6.26837388e-02
  1.00679994e-01  5.74381128e-02 -9.55516286e-03  4.48243245e-02
  2.09642970e-03 -7.35663325e-02 -1.00949928e-01 -7.31342584e-02
 -7.86286071e-02 -1.05672315e-01 -4.79130074e-02 -8.51157680e-02
 -5.12507074e-02 -2.97586359e-02  5.25526591e-02  3.64615098e-02
  2.63083912e-02 -1.21100741e-02  8.19395557e-02 -3.87895876e-03
 -8.23353827e-02 -4.35368121e-02 -3.79837630e-03 -2.20452026e-02
  2.37042457e-02 -1.03595434e-02 -1.93938259e-02 -2.31342763e-02
 -5.37959263e-02  1.46393552e-02 -3.23666148e-02  1.06429048e-02
 -2.77160797e-02 -5.03924005e-02  8.07251036e-03  1.11395689e-02
 -6.70962781e-02 -1.03543133e-01 -7.08476231e-02  2.98755355e-02
  2.61737984e-02 -4.05270010e-02 -5.25275506e-02 -5.17548947e-03
 -3.71166915e-02  1.98906455e-02  3.28056552e-02 -3.62737328e-02
 -3.75265605e-04 -1.23120472e-02 -3.14514269e-03  6.13820218e-02
  7.48699605e-02  9.73055791e-03 -8.48901942e-02 -5.32322424e-03
  2.52924040e-02  5.70861697e-02 -2.09294315e-02  3.36990654e-02
  4.07171249e-02  3.36981043e-02 -5.32017276e-02  1.49434749e-02
  5.82460091e-02  3.84078536e-04 -7.90311620e-02  1.46857870e-03
  7.65129877e-03 -1.35160955e-02 -2.33265832e-02  3.81772500e-03
  1.71006806e-02  8.18067417e-02  7.03423470e-02 -2.37993784e-02
 -5.29186334e-03  1.19557127e-01 -3.70499045e-02  7.44884536e-02
  1.07698217e-02 -6.89868405e-02  1.65508315e-02 -3.72316763e-02
  1.22056785e-03  9.67704225e-03 -9.80754569e-03  6.43673018e-02
 -4.16348614e-02  6.83354810e-02 -5.90482615e-02  2.99880058e-02
  2.30153464e-02 -8.03817883e-02 -7.76179042e-03 -3.33110318e-02
 -2.55315639e-02 -5.26078865e-02 -6.17056042e-02  3.79532613e-02
  3.43002267e-02  7.30777457e-02  2.41686255e-02  3.64528112e-02
  3.15528736e-02 -6.90930188e-02  1.80520373e-03  8.99026468e-02
 -5.00614867e-02 -1.46898106e-02 -3.64239328e-02  1.05991866e-02
 -5.46650775e-02  4.14709635e-02  2.59598065e-02  8.29662308e-02
  3.11245359e-02 -2.60647722e-02  7.57256243e-03  3.61385457e-02
 -1.27134370e-02 -4.07972187e-02 -4.85827960e-02 -7.12033212e-02
 -7.19637563e-03  2.41673216e-02  8.33681319e-03 -2.74888650e-02
  3.16294772e-03 -6.13757111e-02 -2.94744242e-02 -4.03419137e-02
 -7.23344367e-03 -3.51176001e-02 -1.90591272e-02  5.95509075e-03
 -3.18022184e-02  1.64845176e-02 -3.33030559e-02 -3.13306563e-02
 -6.28127828e-02  1.25467898e-02 -4.04282473e-02 -5.01217209e-02
 -1.38903633e-02  9.11750421e-02 -5.06055960e-03  2.18580235e-02
 -3.22100073e-02  1.26770586e-02  3.08269877e-02 -5.07121682e-02
  1.09452764e-02 -2.88381893e-02 -1.58644542e-02  4.36451286e-02
 -4.38135210e-03  6.29017071e-04 -8.81580487e-02  7.35226423e-02
  6.60848320e-02  1.41780423e-02  3.86246364e-03  9.60735157e-02
 -7.10392147e-02  5.03697060e-03 -2.61052214e-02  1.58276726e-02
  3.88354845e-02  4.57124002e-02  3.59019153e-02  3.66986124e-03
  4.47632633e-02 -1.59708001e-02  4.08747653e-03  1.38831157e-02
  6.10399656e-02 -3.35691012e-02  2.85303537e-02 -1.77450702e-02
  9.41154920e-03 -7.44044501e-03  4.81279083e-02 -1.29671758e-02
  8.55430309e-03 -8.69436376e-03 -3.43692042e-02 -2.64960974e-02
 -1.94530189e-02 -1.57824419e-02 -3.70476246e-02  8.24859813e-02
 -1.61185339e-02 -1.22030014e-02 -1.94543693e-02 -1.77403707e-02
 -2.07359064e-02 -1.81257371e-02  6.93030730e-02  6.58537541e-03
 -1.46001041e-01 -2.59894785e-02 -2.07401309e-02 -8.76730382e-02
  4.49915603e-02 -1.80000551e-02 -7.27324374e-03 -3.78899905e-03
 -8.55476223e-03  2.40069069e-02  1.52383810e-02  2.78276689e-02
 -3.26941423e-02  7.77018666e-02 -4.70990464e-02 -5.70648909e-02
 -8.43799487e-02 -5.44157885e-02 -5.93686569e-03  3.74249741e-02
  1.18108205e-02 -1.94965769e-02 -8.44820738e-02 -5.34923421e-03
 -2.36629751e-02 -4.59404633e-04 -3.58770154e-02 -6.02815934e-02
  1.82848088e-02 -8.17152951e-03 -8.88177380e-02 -8.86948109e-02
 -2.71060225e-03  4.32465412e-02 -8.35951716e-02  3.43820341e-02
 -1.92759130e-02  3.00898235e-02 -2.66123544e-02 -5.79679869e-02
  5.44550121e-02  4.30442281e-02  7.60261938e-02 -4.19524312e-02
  2.21935827e-02  9.85581428e-02  1.02440357e-01 -1.28089162e-02
  5.28858602e-03 -2.57004295e-02  5.79967201e-02 -4.42556739e-02
 -6.91693053e-02  9.66157671e-03  4.40301485e-02 -2.90070903e-02
  4.71339468e-03 -3.06534134e-02 -4.04695943e-02 -7.18015283e-02
 -5.79153479e-04  6.21977821e-03 -7.95139968e-02 -6.00137487e-02
 -1.42699555e-01  2.85689309e-02 -7.83895254e-02  4.23421003e-02
  4.52399626e-03  1.11717475e-03  6.73930859e-03  5.48615912e-03
  1.19790453e-02  3.61239575e-02  1.40194623e-02  7.69031495e-02
 -6.29578205e-03  1.61876120e-02 -1.00370847e-01 -3.47574539e-02
  4.57517281e-02  2.93822344e-02 -4.81199101e-02  1.60775892e-02
 -4.98422049e-02 -3.14537585e-02  5.06045250e-03 -4.38036360e-02
 -1.60629302e-02  1.45446677e-02 -3.64652798e-02 -1.94274858e-02
  1.06535062e-01 -2.21056901e-02  6.01899624e-03 -4.66106087e-02
 -3.96279991e-03 -2.40221135e-02  1.96000468e-02  7.45973317e-03
  5.71181849e-02 -2.06663571e-02  8.19575135e-03  2.75637824e-02
 -2.73897289e-03  3.80664840e-02 -6.09727278e-02  8.89108703e-02
  5.97440451e-02 -6.41293526e-02  4.88356352e-02 -5.23402207e-02
 -2.10627504e-02 -5.68638593e-02  1.79656260e-02 -2.91364756e-03
  3.27080637e-02 -3.38131725e-03  1.99225284e-02  3.41215096e-02
  2.29022885e-03  5.79363760e-03  9.43319425e-02  4.67711017e-02
 -4.61054780e-02  1.92974508e-02 -2.71243183e-03  4.73080277e-02
  2.54914481e-02  5.94094805e-02  7.57044740e-03  4.80861701e-02
  6.54573436e-04 -5.44206277e-02  8.31550956e-02  5.74367903e-02
 -3.83660151e-03  3.92732136e-02  9.44244862e-03  4.37896401e-02
  3.87681881e-03 -2.88834758e-02  3.95017341e-02  8.01807791e-02
  4.60276147e-03  1.56749822e-02 -8.66285339e-02  6.96518365e-03
 -3.94966593e-03 -2.10130028e-03  5.15072085e-02  2.23775245e-02
 -5.16371317e-02 -5.34584001e-02 -4.65275012e-02  1.73805691e-02
  3.35705578e-02 -5.63668907e-02 -6.58343658e-02 -5.67631498e-02
 -5.10402992e-02  4.26827418e-03  1.36685437e-02  3.50531260e-03
 -8.42084701e-04  3.74550112e-02  2.52158232e-02 -3.19468565e-02
  1.01543568e-01  5.74259497e-02  5.82071245e-02 -6.70578680e-04
 -3.07529885e-02 -8.63599591e-03 -2.14434713e-02 -2.50955094e-02
  6.20315634e-02  1.25469603e-02 -2.56001167e-02 -2.65242462e-03
  3.15229744e-02 -6.86968639e-02 -6.05350882e-02 -9.63963121e-02
 -1.47120267e-01 -8.60972796e-03  6.96538463e-02 -1.21404745e-01]",CRC_VAL_HE_7K::train::ADI::ADI-TCGA-VRQFNAKC,0.7768046,CRC_VAL_HE_7K::train::ADI::ADI-TCGA-YGWAGDRG,0.7857883,CRC_VAL_HE_7K::train::ADI::ADI-TCGA-IYKQEEDG,0.7884488,HF_BREAKHIS_RCL_7500_train_i4800_p2,0.8064481,CRC_VAL_HE_7K::train::ADI::ADI-TCGA-MLIWRIIW,0.81895685,CRC_VAL_HE_7K::train::ADI::ADI-TCGA-MLLFSEKT,0.8232521,CRC_VAL_HE_7K::train::ADI::ADI-TCGA-KGHDSTNA,0.8281616,CRC_VAL_HE_7K::train::ADI::ADI-TCGA-SVYKGSHL,0.8291081,CRC_VAL_HE_7K::train::ADI::ADI-TCGA-GPLMSPGY,0.83768594,CRC_VAL_HE_7K::train::ADI::ADI-TCGA-EENSRDNW,0.84029025,HF_BREAKHIS_RCL_7500_train_i6951_p2,0.8461266,HF_BACH_train_i74_p0,0.8500953,4.125273704528809,-1.6339094638824463,Colorectal — Adipose Tissue — Normal/Benign,"Cluster characterized by: Colorectal, Adipose Tissue, Normal/Benign.","[""adipose"", ""MEDMNIST_PATHMNIST"", ""Biological Tissue"", ""Mesenchymal"", ""Colorectal"", ""Normal/Benign"", ""Adipose Tissue"", ""Pattern: Adipocyte-rich stroma"", ""Modifier: Not applicable""]",Colorectal — Adipose Tissue — Normal/Benign,"[{""target_cluster_id"": 23, ""target_cluster_name"": ""Colorectal — Mucus — Structural"", ""relation_type"": ""ASSOCIATED_WITH"", ""weight"": 0.511324, ""rationale"": ""Centroid cosine=0.124; keyword overlap=0.31.""}, {""target_cluster_id"": 28, ""target_cluster_name"": ""Colorectal — Background / Empty Slide — Not Applicable"", ""relation_type"": ""ASSOCIATED_WITH"", ""weight"": 0.539284, ""rationale"": ""Fallback neighbor by centroid cosine=0.079.""}, {""target_cluster_id"": 0, ""target_cluster_name"": ""Breast — Invasive Carcinoma — Malignant/Invasive"", ""relation_type"": ""ASSOCIATED_WITH"", ""weight"": 0.520987, ""rationale"": ""Fallback neighbor by centroid cosine=0.042.""}, {""target_cluster_id"": 15, ""target_cluster_name"": ""Lung — Adenocarcinoma — Malignant/Invasive"", ""relation_type"": ""ASSOCIATED_WITH"", ""weight"": 0.519562, ""rationale"": ""Fallback neighbor by centroid cosine=0.039.""}, {""target_cluster_id"": 16, ""target_cluster_name"": ""Lung — Adenocarcinoma — Malignant/Invasive — Adenocarcinoma"", ""relation_type"": ""ASSOCIATED_WITH"", ""weight"": 0.518185, ""rationale"": ""Fallback neighbor by centroid cosine=0.036.""}, {""target_cluster_id"": 17, ""target_cluster_name"": ""Lung — Adenocarcinoma — Malignant/Invasive — Adenocarcinoma v2"", ""relation_type"": ""ASSOCIATED_WITH"", ""weight"": 0.517979, ""rationale"": ""Fallback neighbor by centroid cosine=0.036.""}, {""target_cluster_id"": 6, ""target_cluster_name"": ""Breast — Benign Breast Lesion — Normal/Benign"", ""relation_type"": ""ASSOCIATED_WITH"", ""weight"": 0.514562, ""rationale"": ""Fallback neighbor by centroid cosine=0.029.""}, {""target_cluster_id"": 2, ""target_cluster_name"": ""Breast — Invasive Carcinoma — Malignant/Invasive — Invasive Carcinoma v2"", ""relation_type"": ""ASSOCIATED_WITH"", ""weight"": 0.506521, ""rationale"": ""Fallback neighbor by centroid cosine=0.013.""}]",0,Colorectal | Adipose Tissue,0,Adipose tissue · 0,"Cluster characterized by: Colorectal, Adipose Tissue, Normal/Benign.

Histopathology image of Mesenchymal tissue from the Colorectal, representing Normal/Benign Adipose Tissue. Pattern: Adipocyte-rich stroma. Modifier: Not applicable.

